user,video,rating
19,437,1
19,1026,0
19,5457,0
19,1611,0
19,4085,0
19,5457,0
19,527,0
19,5044,0
19,2552,0
19,1446,0
19,2958,0
19,773,0
19,3223,0
19,3187,0
19,2229,0
19,4230,0
19,4133,0
19,2840,0
19,2213,0
19,5430,0
19,3520,0
19,2126,0
19,2724,0
19,5129,0
19,4474,0
19,4223,0
19,5260,0
19,1333,0
19,3837,0
19,4623,0
19,3102,0
19,4614,0
19,4691,0
19,452,0
19,4261,0
19,5393,0
19,4218,0
19,1464,0
19,1537,0
19,2196,0
19,3452,0
19,1134,0
19,4135,0
19,2343,0
19,4909,0
19,1140,0
19,600,0
19,1412,0
19,4927,0
19,653,0
19,5427,0
19,1272,0
19,4430,0
19,3821,0
19,5401,0
19,309,0
19,633,0
19,4793,0
19,5158,0
19,2834,0
19,2799,0
19,4310,0
19,3611,0
19,61,0
19,2382,0
19,1613,0
19,3187,0
19,2499,0
19,4278,0
19,3851,0
19,1478,0
19,2334,0
19,3332,0
19,736,0
19,497,0
19,2957,0
19,3851,0
19,4377,0
19,1125,0
19,1839,0
19,3022,0
19,1641,0
19,539,0
19,4179,0
19,804,0
19,3489,0
19,5417,0
19,4216,0
19,320,0
19,4766,0
19,234,0
20,4804,1
20,2280,1
20,715,1
20,3485,1
20,1342,1
20,52,1
20,4448,1
20,108,1
20,2884,1
20,4181,1
20,5336,1
20,5064,1
20,4879,1
20,5431,1
20,1581,1
20,4607,1
20,4199,1
20,404,1
20,4220,1
20,3755,1
20,2474,0
20,3587,0
20,4291,0
20,4291,0
20,3625,0
20,3851,0
20,3828,0
20,2692,0
20,220,0
20,185,0
20,4731,0
20,3723,0
20,1783,0
20,4977,0
20,4106,0
20,1259,0
20,220,0
20,1864,0
20,1696,0
20,993,0
20,4731,0
20,4721,0
20,333,0
20,5042,0
20,4910,0
20,4626,0
20,891,0
20,2288,0
20,4054,0
20,4594,0
20,1070,0
20,1981,0
20,295,0
20,3851,0
20,857,0
20,1413,0
20,3659,0
20,2883,0
20,51,0
20,2876,0
20,2771,0
20,2643,0
20,5021,0
20,4316,0
20,3771,0
20,5121,0
20,4591,0
20,1931,0
20,4202,0
20,5276,0
20,3851,0
20,2164,0
20,4518,0
20,3183,0
20,3022,0
20,1932,0
20,295,0
20,750,0
20,4490,0
20,4881,0
20,3851,0
20,1819,0
20,5412,0
20,3851,0
20,67,0
20,3339,0
20,2702,0
20,5066,0
20,3838,0
20,2643,0
20,1953,0
20,4613,0
20,3687,0
20,3291,0
20,1530,0
20,2344,0
20,2940,0
20,4554,0
20,1220,0
20,3851,0
20,1071,0
20,909,0
20,1783,0
20,4216,0
20,2776,0
21,5037,1
21,940,1
21,3516,1
21,4834,1
21,4491,1
21,1757,1
21,4586,1
21,2112,1
21,353,1
21,2771,1
21,1357,1
21,2906,1
21,1424,1
21,748,1
21,5169,1
21,3306,1
21,5077,1
21,3851,1
21,5354,1
21,5064,1
21,1259,0
21,2336,0
21,4731,0
21,1419,0
21,415,0
21,1071,0
21,3203,0
21,1209,0
21,1861,0
21,1987,0
21,2788,0
21,3373,0
21,1987,0
21,1647,0
21,1589,0
21,3098,0
21,4274,0
21,3332,0
21,4249,0
21,3503,0
21,2170,0
21,1802,0
21,5396,0
21,1989,0
21,5105,0
21,1608,0
21,404,0
21,3890,0
21,2777,0
21,3504,0
21,3890,0
21,404,0
21,631,0
21,5380,0
21,4696,0
21,3857,0
21,5380,0
21,4696,0
21,3857,0
21,666,0
21,3406,0
21,1030,0
21,4106,0
21,87,0
21,220,0
21,5189,0
21,4202,0
21,3399,0
21,3865,0
21,4185,0
21,3377,0
21,5258,0
21,2433,0
21,804,0
21,2131,0
21,72,0
21,5445,0
21,591,0
21,4202,0
21,4334,0
21,1783,0
21,4268,0
21,3039,0
21,5407,0
21,804,0
21,2164,0
21,363,0
21,3755,0
21,3271,0
21,1641,0
21,283,0
21,5206,0
21,1783,0
21,3022,0
21,4002,0
21,2333,0
21,1514,0
21,4731,0
21,624,0
21,1218,0
21,3575,0
21,1641,0
22,3694,1
22,4193,1
22,4715,1
22,2601,1
22,3681,1
22,921,1
22,4811,1
22,4278,1
22,114,1
22,5439,1
22,3642,1
22,1256,1
22,171,1
22,3980,1
22,4733,1
22,4844,1
22,4280,1
22,2803,1
22,104,1
22,3392,1
22,1263,0
22,1993,0
22,404,0
22,1651,0
22,1330,0
22,4344,0
22,3343,0
22,1993,0
22,1360,0
22,188,0
22,5425,0
22,361,0
22,851,0
22,3330,0
22,2964,0
22,324,0
22,2372,0
22,752,0
22,4591,0
22,3343,0
22,3843,0
22,2014,0
22,4275,0
22,1504,0
22,2794,0
22,295,0
22,612,0
22,1366,0
22,2678,0
22,3910,0
22,407,0
22,4494,0
22,1443,0
22,1341,0
22,4897,0
22,3254,0
22,4638,0
22,3122,0
22,843,0
22,3170,0
22,1449,0
22,1017,0
22,225,0
22,1276,0
22,3857,0
22,4960,0
22,4354,0
22,1174,0
22,3502,0
22,1473,0
22,1214,0
22,1938,0
22,5036,0
22,4601,0
22,594,0
22,4049,0
22,5003,0
22,4897,0
22,4795,0
22,1709,0
22,1049,0
22,3418,0
22,5189,0
22,5141,0
22,4488,0
22,2336,0
22,2681,0
22,4766,0
22,4840,0
22,2683,0
22,4691,0
22,4208,0
22,386,0
22,3644,0
22,3623,0
22,28,0
22,1280,0
22,2832,0
22,4906,0
22,409,0
22,5206,0
22,3772,0
22,3246,0
22,1812,0
22,3426,0
22,361,0
22,4438,0
22,4847,0
22,1571,0
23,2565,1
23,5303,1
23,2632,1
23,220,1
23,4639,1
23,248,1
23,3136,1
23,2511,1
23,2472,1
23,4347,1
23,3870,1
23,3992,1
23,4953,1
23,3851,1
23,4784,1
23,3345,1
23,3871,1
23,2273,1
23,3491,1
23,3022,1
23,4593,0
23,863,0
23,4302,0
23,18,0
23,1299,0
23,4429,0
23,4577,0
23,4844,0
23,1425,0
23,2678,0
23,1383,0
23,3750,0
23,1603,0
23,4106,0
23,4977,0
23,2068,0
23,3254,0
23,3138,0
23,1353,0
23,4785,0
23,1673,0
23,1769,0
23,3748,0
23,4605,0
23,1146,0
23,3456,0
23,689,0
23,4693,0
23,3400,0
23,1434,0
23,4148,0
23,4657,0
23,260,0
23,3988,0
23,2595,0
23,3679,0
23,5262,0
23,1383,0
23,4284,0
23,3882,0
23,631,0
23,2274,0
23,2596,0
23,4161,0
23,2949,0
23,166,0
23,4340,0
23,2529,0
23,112,0
23,4327,0
23,3759,0
23,2724,0
23,2469,0
23,4075,0
23,2221,0
23,1994,0
23,3254,0
23,1030,0
23,2914,0
23,4844,0
23,5023,0
23,4088,0
23,1986,0
23,2373,0
23,2274,0
23,2163,0
23,2335,0
23,1725,0
23,4326,0
23,4312,0
23,2661,0
23,2817,0
23,3332,0
23,4872,0
23,4051,0
23,3593,0
23,800,0
23,1327,0
23,619,0
23,3254,0
23,2019,0
23,2443,0
23,3771,0
23,3254,0
23,1641,0
23,685,0
24,4680,1
24,4587,1
24,1672,1
24,5157,1
24,1546,1
24,223,1
24,1246,1
24,1259,1
24,5386,1
24,1879,1
24,2694,1
24,5064,1
24,4959,1
24,4278,1
24,911,1
24,3817,1
24,5207,1
24,2643,1
24,45,1
24,4935,1
24,617,0
24,2019,0
24,242,0
24,3710,0
24,1079,0
24,701,0
24,4615,0
24,4533,0
24,1098,0
24,907,0
24,2678,0
24,1097,0
24,3403,0
24,4104,0
24,4673,0
24,600,0
24,5123,0
24,4652,0
24,3581,0
24,3030,0
24,3138,0
24,5237,0
24,3030,0
24,1277,0
24,4674,0
24,1872,0
24,404,0
24,3851,0
24,5372,0
24,5177,0
24,1706,0
24,220,0
24,1015,0
24,2816,0
24,4181,0
24,1500,0
24,1893,0
24,424,0
24,4754,0
24,4057,0
24,4031,0
24,4611,0
24,2677,0
24,737,0
24,3659,0
24,4576,0
24,5347,0
24,3191,0
24,3659,0
24,4576,0
24,5347,0
24,3191,0
24,3659,0
24,3685,0
24,3851,0
24,3224,0
24,4494,0
24,1443,0
24,23,0
24,830,0
24,133,0
24,3659,0
24,2019,0
24,2071,0
24,3710,0
24,1864,0
24,220,0
24,830,0
24,603,0
24,1873,0
24,600,0
24,2443,0
24,2019,0
24,3659,0
24,51,0
24,600,0
24,1514,0
24,993,0
24,4494,0
24,1533,0
24,4881,0
24,2816,0
24,2845,0
24,3058,0
24,804,0
24,2019,0
24,1533,0
24,3659,0
25,1541,1
25,4106,1
25,3901,1
25,1592,1
25,2835,1
25,3842,1
25,4341,1
25,3851,1
25,2994,1
25,1405,1
25,2971,1
25,3343,1
25,245,1
25,4864,1
25,1075,1
25,3851,1
25,5067,1
25,545,1
25,2356,1
25,5064,1
25,4336,0
25,4316,0
25,4576,0
25,3659,0
25,2711,0
25,1308,0
25,3485,0
25,4681,0
25,522,0
25,2906,0
25,3710,0
25,2295,0
25,4316,0
25,4576,0
25,952,0
25,2678,0
25,4331,0
25,4202,0
25,921,0
25,3020,0
25,2589,0
25,4109,0
25,4049,0
25,5026,0
25,4841,0
25,3022,0
25,1641,0
25,3590,0
25,5445,0
25,1465,0
25,826,0
25,1811,0
25,772,0
25,5234,0
25,1612,0
25,3463,0
25,4294,0
25,4641,0
25,1996,0
25,2906,0
25,2678,0
25,914,0
25,3300,0
25,3344,0
25,2589,0
25,2065,0
25,1700,0
25,4024,0
25,2816,0
25,3529,0
25,4966,0
25,2678,0
25,3765,0
25,1641,0
25,4181,0
25,3332,0
25,5012,0
25,4243,0
25,3710,0
25,2164,0
25,3771,0
25,3659,0
25,1465,0
25,2816,0
25,3022,0
25,3022,0
25,4881,0
25,5347,0
25,3771,0
25,3022,0
25,4514,0
25,4181,0
25,3765,0
25,3659,0
25,4897,0
25,3022,0
25,3771,0
25,1641,0
25,3765,0
25,4200,0
25,5121,0
26,825,1
26,3485,1
26,2013,1
26,298,1
26,876,1
26,4181,1
26,2438,1
26,4181,1
26,3892,1
26,4106,1
26,3725,1
26,249,1
26,2579,1
26,5064,1
26,3692,1
26,185,1
26,76,1
26,969,1
26,1870,1
26,545,1
26,1852,0
26,3138,0
26,3851,0
26,125,0
26,220,0
26,1696,0
26,1259,0
26,3187,0
26,1794,0
26,792,0
26,1360,0
26,1659,0
26,1980,0
26,4480,0
26,3515,0
26,4342,0
26,17,0
26,1335,0
26,3710,0
26,4576,0
26,1413,0
26,1783,0
26,1864,0
26,51,0
26,3659,0
26,3339,0
26,3710,0
26,3851,0
26,1783,0
26,4731,0
26,1864,0
26,220,0
26,3306,0
26,3022,0
26,4837,0
26,220,0
26,2711,0
26,1413,0
26,4731,0
26,1090,0
26,3659,0
26,1700,0
26,3782,0
26,3109,0
26,2969,0
26,3659,0
26,2935,0
26,112,0
26,1950,0
26,4316,0
26,4534,0
26,3659,0
26,3851,0
26,3771,0
26,1641,0
26,1783,0
26,3765,0
26,4731,0
26,3851,0
26,5177,0
26,3039,0
26,220,0
26,993,0
26,5189,0
26,3659,0
26,3790,0
26,2082,0
26,4980,0
26,2320,0
26,4738,0
26,4920,0
26,2320,0
26,2639,0
26,3770,0
26,3659,0
26,1220,0
26,404,0
26,4828,0
26,3771,0
26,3851,0
26,3813,0
26,3659,0
26,2336,0
27,831,1
27,944,1
27,2444,1
27,3755,1
27,4970,1
27,3062,1
27,1662,1
27,4721,1
27,2158,1
27,3851,1
27,1493,1
27,3022,1
27,3447,1
27,4725,1
27,3668,1
27,5064,1
27,4595,1
27,3548,1
27,1104,1
27,3720,1
27,5104,0
27,1919,0
27,3774,0
27,1030,0
27,5048,0
27,2139,0
27,1909,0
27,4512,0
27,422,0
27,585,0
27,2754,0
27,1639,0
27,422,0
27,4731,0
27,750,0
27,1071,0
27,5467,0
27,4106,0
27,4894,0
27,2139,0
27,2123,0
27,1360,0
27,2405,0
27,4456,0
27,4428,0
27,653,0
27,3809,0
27,422,0
27,2081,0
27,1639,0
27,4181,0
27,220,0
27,1783,0
27,1040,0
27,5467,0
27,2794,0
27,4563,0
27,1653,0
27,4200,0
27,600,0
27,1720,0
27,3771,0
27,1509,0
27,2185,0
27,4514,0
27,422,0
27,3771,0
27,1641,0
27,3254,0
27,4591,0
27,2351,0
27,585,0
27,5268,0
27,3113,0
27,545,0
27,4559,0
27,1577,0
27,1278,0
27,422,0
27,422,0
27,4355,0
27,585,0
27,2417,0
27,3771,0
27,5121,0
27,4181,0
27,422,0
27,3765,0
27,4355,0
27,4979,0
27,585,0
27,1722,0
27,4222,0
27,4979,0
27,585,0
27,422,0
27,5259,0
27,422,0
27,960,0
27,4490,0
27,4837,0
27,4381,0
27,2147,0
27,4456,0
27,921,0
27,2037,0
28,3396,1
28,3469,1
28,1382,1
28,386,1
28,3680,1
28,220,1
28,1630,1
28,3094,1
28,547,1
28,1230,1
28,2148,1
28,816,1
28,2582,1
28,220,1
28,692,1
28,1009,1
28,565,1
28,2333,1
28,2539,1
28,1304,1
28,5126,0
28,4250,0
28,4501,0
28,3348,0
28,4731,0
28,2019,0
28,4667,0
28,3235,0
28,4996,0
28,1563,0
28,2036,0
28,3590,0
28,4619,0
28,600,0
28,2443,0
28,4248,0
28,4993,0
28,1360,0
28,653,0
28,3552,0
28,3895,0
28,1129,0
28,653,0
28,3552,0
28,3895,0
28,1129,0
28,3764,0
28,4574,0
28,4243,0
28,865,0
28,549,0
28,3995,0
28,419,0
28,1760,0
28,600,0
28,6,0
28,2272,0
28,2457,0
28,3703,0
28,4535,0
28,1120,0
28,4197,0
28,5168,0
28,404,0
28,404,0
28,4738,0
28,3893,0
28,5280,0
28,1458,0
28,86,0
28,1003,0
28,600,0
28,5230,0
28,1129,0
28,1762,0
28,1309,0
28,4120,0
28,4977,0
28,4367,0
28,2865,0
28,3849,0
28,4931,0
28,3813,0
28,5063,0
28,3751,0
28,2644,0
28,2644,0
28,4591,0
28,5189,0
28,3254,0
28,5012,0
28,600,0
28,2116,0
28,4731,0
28,3177,0
28,4738,0
28,3254,0
28,5012,0
28,3659,0
28,1071,0
28,2477,0
28,466,0
28,5435,0
28,600,0
28,1983,0
28,4214,0
28,1298,0
28,2858,0
28,2890,0
29,5085,1
29,586,1
29,5119,1
29,3253,1
29,3866,1
29,2266,1
29,4194,1
29,3411,1
29,1652,1
29,4106,1
29,5143,1
29,220,1
29,3248,1
29,120,1
29,3156,1
29,1259,1
29,1791,1
29,5265,1
29,819,1
29,1514,1
29,2849,0
29,1637,0
29,4348,0
29,3484,0
29,4299,0
29,645,0
29,4404,0
29,3763,0
29,4790,0
29,1821,0
29,4783,0
29,3465,0
29,4263,0
29,1094,0
29,571,0
29,5201,0
29,2057,0
29,2854,0
29,1725,0
29,404,0
29,1755,0
29,3851,0
29,1629,0
29,1877,0
29,2854,0
29,1855,0
29,404,0
29,1642,0
29,837,0
29,4814,0
29,5147,0
29,4015,0
29,4897,0
29,3842,0
29,3006,0
29,3848,0
29,3254,0
29,1009,0
29,3254,0
29,4278,0
29,5433,0
29,427,0
29,3254,0
29,631,0
29,1744,0
29,4977,0
29,2068,0
29,2336,0
29,3254,0
29,4931,0
29,3748,0
29,4101,0
29,2285,0
29,404,0
29,1782,0
29,4214,0
29,843,0
29,1728,0
29,2952,0
29,3218,0
29,4202,0
29,2595,0
29,5064,0
29,4977,0
29,4931,0
29,2068,0
29,4897,0
29,1040,0
29,1369,0
29,3923,0
29,4694,0
29,2595,0
29,2375,0
29,2597,0
29,4755,0
29,5255,0
29,4187,0
29,3508,0
29,1333,0
29,2443,0
29,167,0
29,1224,0
29,4052,0
29,3254,0
29,4278,0
29,4864,0
30,3780,1
30,5297,1
30,5334,1
30,4659,1
30,2402,1
30,404,1
30,4124,1
30,4905,1
30,5205,1
30,3851,1
30,3688,1
30,787,1
30,927,1
30,1217,1
30,3376,1
30,113,1
30,3315,1
30,546,1
30,3977,1
30,4052,1
30,1953,0
30,5064,0
30,3857,0
30,4139,0
30,3175,0
30,1152,0
30,372,0
30,4421,0
30,5127,0
30,629,0
30,130,0
30,5305,0
30,5347,0
30,4916,0
30,3464,0
30,4188,0
30,3409,0
30,500,0
30,1993,0
30,2626,0
30,3890,0
30,4662,0
30,73,0
30,2828,0
30,1185,0
30,1765,0
30,2178,0
30,2742,0
30,5274,0
30,251,0
30,4929,0
30,3109,0
30,548,0
30,4897,0
30,4900,0
30,4606,0
30,1497,0
30,2702,0
30,4278,0
30,3771,0
30,1061,0
30,220,0
30,4610,0
30,3254,0
30,1348,0
30,186,0
30,1736,0
30,4575,0
30,220,0
30,1807,0
30,2142,0
30,4977,0
30,5199,0
30,3213,0
30,600,0
30,1316,0
30,1363,0
30,1020,0
30,3947,0
30,5162,0
30,1646,0
30,2237,0
30,220,0
30,2702,0
30,600,0
30,3254,0
30,4688,0
30,411,0
30,2015,0
30,3022,0
30,600,0
30,3014,0
30,5376,0
30,4513,0
30,1560,0
30,5185,0
30,579,0
30,1369,0
30,4488,0
30,4517,0
30,3022,0
30,3771,0
30,1040,0
30,3254,0
30,3529,0
30,2920,0
31,460,1
31,4494,1
31,3283,1
31,1785,1
31,4707,1
31,2490,1
31,4551,1
31,2033,1
31,1871,1
31,3748,1
31,1800,1
31,2333,1
31,1954,1
31,4106,1
31,376,1
31,3755,1
31,4773,1
31,4121,1
31,857,1
31,808,0
31,4186,0
31,2336,0
31,3622,0
31,3599,0
31,4591,0
31,4037,0
31,2589,0
31,2216,0
31,1498,0
31,3212,0
31,153,0
31,775,0
31,1984,0
31,5111,0
31,2689,0
31,4044,0
31,4054,0
31,599,0
31,4278,0
31,3851,0
31,3857,0
31,619,0
31,5189,0
31,3902,0
31,3851,0
31,5064,0
31,5324,0
31,3851,0
31,4202,0
31,5079,0
31,2916,0
31,1856,0
31,4801,0
31,5315,0
31,2304,0
31,4255,0
31,3851,0
31,2783,0
31,5175,0
31,3890,0
31,404,0
31,3380,0
31,1120,0
31,4129,0
31,4319,0
31,3799,0
31,3332,0
31,1071,0
31,3851,0
31,3659,0
31,2107,0
31,4576,0
31,3851,0
31,181,0
31,2227,0
31,220,0
31,52,0
31,4190,0
31,1783,0
31,3851,0
31,3022,0
31,5230,0
31,3817,0
31,3243,0
31,3022,0
31,5230,0
31,3817,0
31,3243,0
31,834,0
31,3851,0
31,5064,0
31,4896,0
31,4062,0
31,3896,0
31,3554,0
31,2110,0
32,3914,1
32,2975,1
32,4579,1
32,1326,1
32,2002,1
32,1132,1
32,4671,1
32,3851,1
32,1834,1
32,10,1
32,5422,1
32,3022,1
32,145,1
32,3301,1
32,3744,1
32,4106,1
32,4565,1
32,4507,1
32,3960,1
32,1907,1
32,106,0
32,1742,0
32,4138,0
32,453,0
32,106,0
32,632,0
32,3951,0
32,1241,0
32,5264,0
32,35,0
32,1613,0
32,4636,0
32,3257,0
32,1086,0
32,1724,0
32,1922,0
32,3641,0
32,3331,0
32,2862,0
32,1475,0
32,4146,0
32,588,0
32,2314,0
32,3131,0
32,4838,0
32,2087,0
32,1960,0
32,3004,0
32,1675,0
32,1201,0
32,3771,0
32,1720,0
32,3380,0
32,1229,0
32,498,0
32,3950,0
32,4171,0
32,1943,0
32,4907,0
32,4270,0
32,27,0
32,4608,0
32,985,0
32,2130,0
32,1519,0
32,189,0
32,1191,0
32,3771,0
32,1570,0
32,5121,0
32,1641,0
32,881,0
32,147,0
32,2945,0
32,4444,0
32,2186,0
32,3380,0
32,1570,0
32,1577,0
32,3771,0
32,142,0
32,5391,0
32,600,0
32,5366,0
32,220,0
32,1783,0
32,5064,0
32,4490,0
32,1009,0
32,2566,0
32,865,0
32,4584,0
32,1107,0
32,3089,0
32,3293,0
32,3795,0
32,3402,0
32,483,0
32,1613,0
32,98,0
32,505,0
32,4190,0
32,4278,0
32,2304,0
33,3438,1
33,5064,1
33,4774,1
33,1749,1
33,252,1
33,3979,1
33,2739,1
33,4106,1
33,262,1
33,1863,1
33,2891,1
33,5022,1
33,1918,1
33,2973,1
33,1199,1
33,2960,1
33,951,1
33,66,1
33,217,1
33,4181,1
33,3851,0
33,3590,0
33,4576,0
33,5474,0
33,4200,0
33,3771,0
33,3765,0
33,4731,0
33,1148,0
33,3590,0
33,1554,0
33,3851,0
33,1259,0
33,3851,0
33,388,0
33,4731,0
33,4708,0
33,867,0
33,3851,0
33,640,0
33,838,0
33,2555,0
33,4704,0
33,3919,0
33,717,0
33,5372,0
33,3817,0
33,4808,0
33,5372,0
33,3817,0
33,4808,0
33,2508,0
33,4217,0
33,4379,0
33,5183,0
33,664,0
33,2508,0
33,3132,0
33,4522,0
33,3710,0
33,1095,0
33,3408,0
33,1336,0
33,4265,0
33,2181,0
33,3659,0
33,4316,0
33,5347,0
33,185,0
33,1882,0
33,3332,0
33,3536,0
33,3305,0
33,941,0
33,202,0
33,457,0
33,3851,0
33,469,0
33,2390,0
33,2766,0
33,4479,0
33,1066,0
33,2646,0
33,3851,0
33,2643,0
33,1161,0
33,3659,0
33,1317,0
33,4286,0
33,2816,0
33,5292,0
33,416,0
33,545,0
33,3851,0
33,2164,0
33,2558,0
33,1783,0
33,4731,0
33,220,0
33,3039,0
33,2883,0
34,3388,1
34,2032,1
34,2313,1
34,4721,1
34,3072,1
34,3890,1
34,264,1
34,4181,1
34,2214,1
34,3000,1
34,3742,1
34,847,1
34,1441,1
34,2655,1
34,2723,1
34,4106,1
34,501,1
34,4190,1
34,2209,1
34,3039,1
34,3543,0
34,1223,0
34,5081,0
34,4964,0
34,4898,0
34,3073,0
34,3990,0
34,3749,0
34,3109,0
34,2589,0
34,157,0
34,924,0
34,2678,0
34,220,0
34,4931,0
34,1783,0
34,2019,0
34,2711,0
34,2996,0
34,3849,0
34,5153,0
34,404,0
34,404,0
34,3695,0
34,824,0
34,5263,0
34,804,0
34,5360,0
34,5445,0
34,3224,0
34,2595,0
34,1413,0
34,2068,0
34,4977,0
34,4093,0
34,1444,0
34,3461,0
34,1210,0
34,3678,0
34,1304,0
34,5454,0
34,600,0
34,2354,0
34,3864,0
34,3501,0
34,600,0
34,3332,0
34,5445,0
34,3069,0
34,693,0
34,600,0
34,4897,0
34,2008,0
34,5147,0
34,4282,0
34,4955,0
34,425,0
34,2595,0
34,3557,0
34,525,0
34,2833,0
34,405,0
34,4695,0
34,2816,0
34,3849,0
34,4454,0
34,3224,0
34,220,0
34,4514,0
34,1783,0
34,428,0
34,4931,0
34,4110,0
34,1713,0
34,5445,0
34,843,0
34,4617,0
34,4591,0
34,5467,0
34,3849,0
34,295,0
34,2816,0
34,5366,0
34,857,0
34,3851,0
34,1831,0
34,4494,0
34,220,0
34,2619,0
34,1714,0
35,2881,1
35,4008,1
35,2984,1
35,1591,1
35,3390,1
35,2535,1
35,1407,1
35,404,1
35,3700,1
35,1472,1
35,4258,1
35,4839,1
35,1770,1
35,3325,1
35,2228,1
35,3056,1
35,3656,1
35,2794,1
35,236,1
35,3022,1
35,2678,0
35,3362,0
35,1953,0
35,2816,0
35,857,0
35,4130,0
35,3526,0
35,1789,0
35,2998,0
35,5452,0
35,4759,0
35,1013,0
35,4041,0
35,5452,0
35,3666,0
35,553,0
35,3809,0
35,2871,0
35,1947,0
35,2110,0
35,1428,0
35,2296,0
35,1004,0
35,4117,0
35,2467,0
35,73,0
35,1185,0
35,4373,0
35,830,0
35,4663,0
35,4244,0
35,5348,0
35,4244,0
35,5348,0
35,928,0
35,938,0
35,856,0
35,4738,0
35,2423,0
35,1274,0
35,5071,0
35,1712,0
35,4363,0
35,5253,0
35,4867,0
35,360,0
35,2695,0
35,3029,0
35,3954,0
35,2150,0
35,600,0
35,2815,0
35,2250,0
35,790,0
35,3773,0
35,361,0
35,1568,0
35,3655,0
35,2250,0
35,790,0
35,864,0
35,3229,0
35,1734,0
35,722,0
35,921,0
35,4456,0
35,1090,0
35,4691,0
35,4826,0
35,600,0
35,3659,0
35,3550,0
35,653,0
35,3851,0
35,1061,0
35,3771,0
35,5467,0
35,4950,0
36,836,1
36,4678,1
36,2094,1
36,5438,1
36,407,1
36,3842,1
36,2802,1
36,4731,1
36,2693,1
36,5389,1
36,3584,1
36,5028,1
36,2872,1
36,972,1
36,3869,1
36,4212,1
36,2774,1
36,3750,1
36,3912,1
36,4190,1
36,2700,0
36,1953,0
36,5118,0
36,3590,0
36,1752,0
36,3472,0
36,4443,0
36,5233,0
36,4098,0
36,2630,0
36,3729,0
36,5293,0
36,3148,0
36,116,0
36,1037,0
36,193,0
36,4393,0
36,2028,0
36,1124,0
36,4709,0
36,186,0
36,404,0
36,921,0
36,2871,0
36,220,0
36,2794,0
36,706,0
36,3851,0
36,4419,0
36,220,0
36,5310,0
36,1071,0
36,631,0
36,4931,0
36,220,0
36,4866,0
36,220,0
36,2061,0
36,4900,0
36,4997,0
36,2738,0
36,404,0
36,4218,0
36,220,0
36,4591,0
36,2722,0
36,4052,0
36,3851,0
36,1307,0
36,3851,0
36,2722,0
36,404,0
36,2057,0
36,3849,0
36,3797,0
36,2291,0
36,4899,0
36,5247,0
36,3480,0
36,739,0
36,2291,0
36,4899,0
36,1383,0
36,3851,0
36,3354,0
36,4319,0
36,1302,0
36,440,0
36,2385,0
36,3841,0
36,600,0
36,5115,0
36,404,0
36,1608,0
36,220,0
36,3851,0
36,3224,0
36,366,0
36,4338,0
36,5206,0
36,5229,0
36,238,0
36,404,0
36,2057,0
36,2322,0
36,4617,0
36,4591,0
36,1225,0
36,2281,0
37,4358,1
37,4493,1
37,4323,1
37,4445,1
37,3577,1
37,5347,1
37,3139,1
37,287,1
37,4710,1
37,2251,1
37,1364,1
37,2771,1
37,1227,1
37,3817,1
37,5227,1
37,4094,1
37,3349,1
37,4532,1
37,1813,1
37,1776,1
37,3529,0
37,4936,0
37,499,0
37,5108,0
37,5278,0
37,2217,0
37,1313,0
37,2698,0
37,2933,0
37,4126,0
37,4536,0
37,3343,0
37,5141,0
37,4278,0
37,4126,0
37,4862,0
37,135,0
37,4181,0
37,3640,0
37,4502,0
37,4307,0
37,2016,0
37,4106,0
37,3851,0
37,1259,0
37,4731,0
37,1864,0
37,4550,0
37,3193,0
37,4883,0
37,1103,0
37,3261,0
37,3117,0
37,2175,0
37,1243,0
37,3740,0
37,3710,0
37,3851,0
37,3328,0
37,3813,0
37,2391,0
37,2369,0
37,4181,0
37,3117,0
37,4685,0
37,2816,0
37,3659,0
37,4181,0
37,4265,0
37,220,0
37,993,0
37,603,0
37,3851,0
37,4731,0
37,1749,0
37,2497,0
37,4181,0
37,1413,0
37,3851,0
37,220,0
37,4731,0
37,3659,0
37,2800,0
37,4989,0
37,2781,0
37,1737,0
37,2800,0
37,4713,0
37,3868,0
37,5343,0
37,3179,0
37,5327,0
37,4717,0
37,3677,0
37,5147,0
37,1059,0
37,3851,0
37,4181,0
37,3851,0
37,908,0
37,1517,0
37,4181,0
37,1349,0
37,456,0
37,742,0
37,61,0
38,459,1
38,2119,1
38,2635,1
38,1829,1
38,4453,1
38,3401,1
38,1982,1
38,1977,1
38,3280,1
38,3851,1
38,4063,1
38,3851,1
38,983,1
38,3934,1
38,2212,1
38,3927,1
38,4884,1
38,3240,1
38,2496,1
38,220,1
38,4316,0
38,4721,0
38,4043,0
38,2136,0
38,173,0
38,4043,0
38,3808,0
38,389,0
38,4019,0
38,3001,0
38,4857,0
38,2183,0
38,2231,0
38,4825,0
38,1523,0
38,1457,0
38,2153,0
38,2794,0
38,173,0
38,4106,0
38,2300,0
38,558,0
38,1718,0
38,2591,0
38,2363,0
38,3022,0
38,1676,0
38,576,0
38,2811,0
38,3250,0
38,3436,0
38,3842,0
38,3022,0
38,4568,0
38,3771,0
38,5467,0
38,1641,0
38,3436,0
38,3254,0
38,2794,0
38,2619,0
38,4568,0
38,5467,0
38,1061,0
38,4844,0
38,5208,0
38,4668,0
38,403,0
38,3537,0
38,4367,0
38,2874,0
38,5154,0
38,5190,0
